Date,Median_Price
13-12-2024,1067.2
13-12-2024,1133.9
13-12-2024,1200.6
13-12-2024,1200.6
14-12-2024,1200.6
14-12-2024,1200.6
14-12-2024,1200.6
14-12-2024,1200.6
14-12-2024,1334
14-12-2024,1334
14-12-2024,1334
14-12-2024,1334
14-12-2024,1334
14-12-2024,1467.4
14-12-2024,1334
14-12-2024,1334
14-12-2024,1534.1
14-12-2024,1534.1
14-12-2024,1600.8
15-12-2024,1534.1
15-12-2024,1667.5
15-12-2024,1667.5
15-12-2024,1734.2
15-12-2024,1734.2
15-12-2024,1734.2
15-12-2024,1867.6
15-12-2024,1867.6
15-12-2024,1800.9
15-12-2024,1867.6
16-12-2024,2001
16-12-2024,2001
16-12-2024,2001
16-12-2024,2001
16-12-2024,2668
16-12-2024,2668
16-12-2024,2668
16-12-2024,2668
16-12-2024,600.3
16-12-2024,667
16-12-2024,667
16-12-2024,667
16-12-2024,667
16-12-2024,667
16-12-2024,733.7
16-12-2024,733.7
16-12-2024,800.4
17-12-2024,800.4
17-12-2024,800.4
17-12-2024,867.1
17-12-2024,800.4
17-12-2024,867.1
17-12-2024,867.1
17-12-2024,867.1
17-12-2024,867.1
17-12-2024,867.1
17-12-2024,867.1
17-12-2024,933.8
17-12-2024,933.8
17-12-2024,933.8
17-12-2024,933.8
17-12-2024,1000.5
17-12-2024,1000.5
18-12-2024,1000.5
18-12-2024,1000.5
18-12-2024,1067.2
18-12-2024,1067.2
18-12-2024,1133.9
18-12-2024,1133.9
18-12-2024,1133.9
18-12-2024,1133.9
18-12-2024,1133.9
18-12-2024,1200.6
18-12-2024,1200.6
18-12-2024,1334
18-12-2024,1334
18-12-2024,1334
18-12-2024,1334
18-12-2024,1334
19-12-2024,1334
19-12-2024,1334
19-12-2024,1334
19-12-2024,1467.4
19-12-2024,1467.4
19-12-2024,1467.4
19-12-2024,1467.4
19-12-2024,1467.4
19-12-2024,1467.4
19-12-2024,1534.1
19-12-2024,1534.1
